id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,population,"time_to_arrest,hours",severity_score,day_or_night
13775722,JJ181768,2025-03-14 21:42:00,020XX W JACKSON BLVD,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,1225,12,27,28,08B,1162654.0,1898620.0,2025,2025-03-22 15:41:01,41.877467559,-87.678241264,"
,  
(41.877467559, -87.678241264)",310000,185.98361111111112,10.0,night
13775683,JJ181746,2025-03-14 21:40:00,018XX W 51ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARK PROPERTY,False,False,931,9,20,61,04B,1164767.0,1870866.0,2025,2025-03-22 15:41:01,41.801263246,-87.671268416,"
,  
(41.801263246, -87.671268416)",240000,,10.0,night
13776495,JJ182956,2025-03-14 21:40:00,057XX W MADISON ST,820,THEFT,$500 AND UNDER,CTA STATION,False,False,1513,15,29,25,6,1138058.0,1899436.0,2025,2025-03-22 15:41:01,41.880186421,-87.768532463,"
,  
(41.880186421, -87.768532463)",330000,,5.0,night
13775571,JJ181754,2025-03-14 21:38:00,002XX S HOYNE AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,CHA PARKING LOT / GROUNDS,False,False,1225,12,27,28,15,1162442.0,1898914.0,2025,2025-03-22 15:41:01,41.878278759,-87.67901144,"
,  
(41.878278759, -87.67901144)",310000,,0.0,night
13775544,JJ181739,2025-03-14 21:34:00,051XX W MADISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,CONVENIENCE STORE,False,False,1533,15,28,25,04A,1141972.0,1899534.0,2025,2025-03-22 15:41:01,41.880383764,-87.754158071,"
,  
(41.880383764, -87.754158071)",320000,,10.0,night
13780401,JJ181816,2025-03-14 21:33:00,008XX W RANDOLPH ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESTAURANT,True,False,1224,12,27,28,22,1170930.0,1901252.0,2025,2025-03-22 15:41:01,41.88451259,-87.647776992,"
,  
(41.88451259, -87.647776992)",310000,186.13361111111112,0.0,night
13775553,JJ181725,2025-03-14 21:32:00,042XX S PULASKI RD,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,821,8,14,57,26,1150376.0,1876418.0,2025,2025-03-22 15:41:01,41.816790788,-87.723901519,"
,  
(41.816790788, -87.723901519)",180000,186.15027777777777,0.0,night
13775895,JJ182152,2025-03-14 21:30:00,052XX S WOODLAWN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,233,2,5,41,7,1185111.0,1870747.0,2025,2025-03-22 15:41:01,41.800482475,-87.59666406,"
,  
(41.800482475, -87.59666406)",90000,,6.0,night
13775657,JJ181758,2025-03-14 21:30:00,044XX W MADISON ST,460,BATTERY,SIMPLE,STREET,False,False,1113,11,28,26,08B,1146790.0,1899646.0,2025,2025-03-22 15:41:01,41.880600519,-87.736463814,"
,  
(41.880600519, -87.736463814)",320000,,10.0,night
13775574,JJ181775,2025-03-14 21:30:00,011XX S STATE ST,460,BATTERY,SIMPLE,CTA STATION,False,False,123,1,4,32,08B,1176516.0,1895374.0,2025,2025-03-22 15:41:01,41.868258726,-87.627442185,"
,  
(41.868258726, -87.627442185)",80000,,10.0,night
13776416,JJ182013,2025-03-14 21:25:00,026XX N WESTERN AVE,810,THEFT,OVER $500,MOVIE HOUSE / THEATER,False,False,1411,14,35,22,6,1159915.0,1917314.0,2025,2025-03-22 15:41:01,41.928822325,-87.687781609,"
,  
(41.928822325, -87.687781609)",390000,,5.0,night
13775546,JJ181744,2025-03-14 21:24:00,039XX W 45TH ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,True,False,821,8,14,57,15,1150629.0,1874514.0,2025,2025-03-22 15:41:01,41.811561015,-87.723023045,"
,  
(41.811561015, -87.723023045)",180000,186.2836111111111,0.0,night
13776085,JJ181743,2025-03-14 21:16:00,027XX W DIVISION ST,460,BATTERY,SIMPLE,STREET,False,False,1423,14,26,24,08B,1157889.0,1907866.0,2025,2025-03-22 15:41:01,41.90293789,-87.695484724,"
,  
(41.90293789, -87.695484724)",300000,,10.0,night
13776068,JJ182291,2025-03-14 21:13:00,054XX W MELROSE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1633,16,30,15,26,1139560.0,1921076.0,2025,2025-03-22 15:41:01,41.939541817,-87.762488379,"
,  
(41.939541817, -87.762488379)",340000,,0.0,night
13776440,JJ182498,2025-03-14 21:01:00,049XX S KEDZIE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8,14,63,6,1155878.0,1871677.0,2025,2025-03-22 15:41:01,41.803671998,-87.703846021,"
,  
(41.803671998, -87.703846021)",180000,,5.0,night
13775890,JJ182139,2025-03-14 21:00:00,056XX S NOTTINGHAM AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,811,8,13,56,11,1129996.0,1866314.0,2025,2025-03-22 15:41:01,41.789435874,-87.798892481,"
,  
(41.789435874, -87.798892481)",170000,,6.0,night
13776695,JJ182051,2025-03-14 21:00:00,077XX S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4,7,43,08B,1197202.0,1854810.0,2025,2025-03-22 15:41:01,41.756457493,-87.552853934,"
,  
(41.756457493, -87.552853934)",110000,,10.0,night
13775984,JJ182186,2025-03-14 21:00:00,041XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,213,2,3,38,7,1178726.0,1877638.0,2025,2025-03-22 15:41:01,41.819539748,-87.619869836,"
,  
(41.819539748, -87.619869836)",70000,,6.0,night
13775579,JJ181736,2025-03-14 21:00:00,0000X N MICHIGAN AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,False,False,112,1,34,32,24,1177309.0,1900530.0,2025,2025-03-22 15:41:01,41.882389156,-87.624374606,"
,  
(41.882389156, -87.624374606)",380000,,0.0,night
13775597,JJ181737,2025-03-14 21:00:00,012XX W 31ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,913,9,11,60,14,1168536.0,1883915.0,2025,2025-03-22 15:41:01,41.83699056,-87.657069493,"
,  
(41.83699056, -87.657069493)",150000,,6.0,night
13775519,JJ181717,2025-03-14 21:00:00,086XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,632,6,6,44,08B,1177802.0,1847510.0,2025,2025-03-22 15:41:01,41.736886394,-87.624170849,"
,  
(41.736886394, -87.624170849)",100000,,10.0,night
13776204,JJ182599,2025-03-14 21:00:00,075XX N EASTLAKE TER,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,PARK PROPERTY,False,False,2422,24,49,1,11,1166034.0,1950074.0,2025,2025-03-22 15:41:01,42.018588252,-87.664356268,"
,  
(42.018588252, -87.664356268)",530000,,6.0,night
13776488,JJ182938,2025-03-14 21:00:00,063XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3,20,69,08B,1180013.0,1862902.0,2025,2025-03-22 15:41:01,41.779073436,-87.615600014,"
,  
(41.779073436, -87.615600014)",240000,,10.0,night
13776019,JJ182278,2025-03-14 21:00:00,119XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,524,5,21,53,14,1173801.0,1825652.0,2025,2025-03-22 15:41:01,41.676994364,-87.639474468,"
,  
(41.676994364, -87.639474468)",250000,,6.0,night
13775893,JJ182146,2025-03-14 21:00:00,003XX W MARQUETTE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,722,7,6,68,7,1175057.0,1860520.0,2025,2025-03-22 15:41:01,41.772649038,-87.633840093,"
,  
(41.772649038, -87.633840093)",100000,,6.0,night
13777228,JJ182759,2025-03-14 21:00:00,002XX E 136TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,533,5,10,54,6,1180263.0,1815111.0,2025,2025-03-22 15:41:01,41.647922998,-87.616142875,"
,  
(41.647922998, -87.616142875)",140000,,5.0,night
13776684,JJ183004,2025-03-14 21:00:00,033XX W DOUGLAS BLVD,810,THEFT,OVER $500,APARTMENT,False,False,1021,10,24,29,6,1154153.0,1893089.0,2025,2025-03-22 15:41:01,41.862463709,-87.709602317,"
,  
(41.862463709, -87.709602317)",280000,,5.0,night
13776292,JJ182708,2025-03-14 21:00:00,035XX N KIMBALL AVE,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1732,17,35,21,6,1153099.0,1923246.0,2025,2025-03-22 15:41:01,41.945238279,-87.712670479,"
,  
(41.945238279, -87.712670479)",390000,,5.0,night
13775605,JJ181715,2025-03-14 20:56:00,001XX N DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CTA TRAIN,True,False,1223,12,27,28,15,1163048.0,1901170.0,2025,2025-03-22 15:41:01,41.884456714,-87.67672297,"
,  
(41.884456714, -87.67672297)",310000,186.75027777777777,0.0,night
13775526,JJ181726,2025-03-14 20:54:00,046XX W 83RD ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,834,8,18,70,24,1147124.0,1849149.0,2025,2025-03-22 15:41:01,41.742022831,-87.736525061,"
,  
(41.742022831, -87.736525061)",220000,186.7836111111111,0.0,night
13775541,JJ181709,2025-03-14 20:50:00,027XX S CHRISTIANA AVE,334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,False,1032,10,22,30,3,1154477.0,1885505.0,2025,2025-03-22 15:41:01,41.84164587,-87.708615489,"
,  
(41.84164587, -87.708615489)",260000,,10.0,night
13775729,JJ181837,2025-03-14 20:45:00,004XX E WACKER DR,1330,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,False,False,114,1,42,32,26,1179167.0,1902430.0,2025,2025-03-22 15:41:01,41.887560528,-87.6174939,"
,  
(41.887560528, -87.6174939)",460000,,0.0,night
13775578,JJ181772,2025-03-14 20:45:00,002XX W 63RD ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,CTA TRAIN,True,False,711,7,20,68,24,1175827.0,1863196.0,2025,2025-03-22 15:41:01,41.779975054,-87.630937377,"
,  
(41.779975054, -87.630937377)",240000,186.9336111111111,0.0,night
13775478,JJ181708,2025-03-14 20:45:00,064XX S SANGAMON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,723,7,16,68,08B,1171084.0,1862099.0,2025,2025-03-22 15:41:01,41.777069754,-87.648357886,"
,  
(41.777069754, -87.648357886)",200000,,10.0,night
13775647,JJ181690,2025-03-14 20:40:00,011XX E 81ST ST,560,ASSAULT,SIMPLE,APARTMENT,False,False,411,4,8,45,08A,1185205.0,1851520.0,2025,2025-03-22 15:41:01,41.747719659,-87.596923115,"
,  
(41.747719659, -87.596923115)",120000,,10.0,night
13775531,JJ181706,2025-03-14 20:35:00,006XX E GRAND AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,1834,18,42,8,6,1180796.0,1904058.0,2025,2025-03-22 15:41:01,41.891990384,-87.611461502,"
,  
(41.891990384, -87.611461502)",460000,187.1002777777778,5.0,night
13775826,JJ181930,2025-03-14 20:33:00,075XX S YATES BLVD,560,ASSAULT,SIMPLE,RESIDENCE,False,False,414,4,7,43,08A,1193513.0,1855383.0,2025,2025-03-22 15:41:01,41.758120892,-87.566354398,"
,  
(41.758120892, -87.566354398)",110000,,10.0,night
13775989,JJ182297,2025-03-14 20:30:00,040XX S DR MARTIN LUTHER KING JR DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,213,2,3,38,7,1179522.0,1878314.0,2025,2025-03-22 15:41:01,41.821376572,-87.616929138,"
,  
(41.821376572, -87.616929138)",70000,,6.0,night
13776258,JJ182576,2025-03-14 20:30:00,049XX S CALIFORNIA AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),False,False,923,9,15,63,26,1158542.0,1871658.0,2025,2025-03-22 15:41:01,41.803565905,-87.694076255,"
,  
(41.803565905, -87.694076255)",190000,,0.0,night
13775592,JJ181680,2025-03-14 20:28:00,070XX S ST LAWRENCE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,SIDEWALK,False,True,322,3,6,69,04B,1181458.0,1858304.0,2025,2025-03-22 15:41:01,41.766422853,-87.610444248,"
,  
(41.766422853, -87.610444248)",100000,,10.0,night
13775554,JJ181676,2025-03-14 20:25:00,0000X W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CTA PLATFORM,True,False,634,6,9,49,15,1177703.0,1841947.0,2025,2025-03-22 15:41:01,41.721623049,-87.624701342,"
,  
(41.721623049, -87.624701342)",130000,187.26694444444445,0.0,night
13775675,JJ181682,2025-03-14 20:22:00,019XX W 51ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,TAVERN / LIQUOR STORE,False,False,932,9,16,61,04B,1164092.0,1870853.0,2025,2025-03-22 15:41:01,41.801241813,-87.673744256,"
,  
(41.801241813, -87.673744256)",200000,,10.0,night
13775469,JJ181658,2025-03-14 20:20:00,005XX E ILLINOIS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1834,18,2,8,08B,1179867.0,1903727.0,2025,2025-03-22 15:41:01,41.891103502,-87.614883442,"
,  
(41.891103502, -87.614883442)",60000,,10.0,night
13775925,JJ182181,2025-03-14 20:20:00,054XX W FULTON ST,810,THEFT,OVER $500,STREET,False,False,1523,15,37,25,6,1140192.0,1901488.0,2025,2025-03-22 15:41:01,41.885778565,-87.76064626,"
,  
(41.885778565, -87.76064626)",410000,,5.0,night
13776143,JJ182467,2025-03-14 20:19:00,056XX W IRVING PARK RD,1570,SEX OFFENSE,PUBLIC INDECENCY,RESIDENCE - YARD (FRONT / BACK),False,False,1624,16,38,15,17,1138109.0,1926034.0,2025,2025-03-22 15:41:01,41.953173456,-87.767701055,"
,  
(41.953173456, -87.767701055)",420000,,0.0,night
13775639,JJ181808,2025-03-14 20:17:00,007XX S CICERO AVE,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,True,False,1131,11,24,25,22,1144510.0,1896124.0,2025,2025-03-22 15:41:01,41.870978926,-87.744924521,"
,  
(41.870978926, -87.744924521)",280000,187.40027777777777,0.0,night
13775474,JJ181671,2025-03-14 20:15:00,020XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,BARBERSHOP,False,True,131,1,3,33,6,1177528.0,1890620.0,2025,2025-03-22 15:41:01,41.855190551,-87.623871195,"
,  
(41.855190551, -87.623871195)",70000,,5.0,night
13776229,JJ182526,2025-03-14 20:15:00,032XX W LAKE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,1123,11,28,27,6,1154840.0,1901084.0,2025,2025-03-22 15:41:01,41.884389103,-87.706866213,"
,  
(41.884389103, -87.706866213)",320000,,5.0,night
13775577,JJ181663,2025-03-14 20:10:00,047XX S PAULINA ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,False,931,9,15,61,04B,1165809.0,1873300.0,2025,2025-03-22 15:41:01,41.807920337,-87.667377857,"
,  
(41.807920337, -87.667377857)",190000,,10.0,night
13776460,JJ181674,2025-03-14 20:09:00,044XX W JACKSON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1113,11,28,26,08B,1146848.0,1898318.0,2025,2025-03-22 15:41:01,41.876955225,-87.736284763,"
,  
(41.876955225, -87.736284763)",320000,,10.0,night
13775593,JJ181722,2025-03-14 20:08:00,066XX S BISHOP ST,454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,725,7,16,67,08B,1167809.0,1860710.0,2025,2025-03-22 15:41:01,41.773329119,-87.660403812,"
,  
(41.773329119, -87.660403812)",200000,187.55027777777778,10.0,night
13775505,JJ181707,2025-03-14 20:08:00,045XX S WESTERN BLVD,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,924,9,12,61,6,1161289.0,1874276.0,2025,2025-03-22 15:41:01,41.810693516,-87.683929054,"
,  
(41.810693516, -87.683929054)",160000,187.55027777777778,5.0,night
13775590,JJ181719,2025-03-14 20:06:00,066XX S BISHOP ST,460,BATTERY,SIMPLE,SIDEWALK,True,False,725,7,16,67,08B,1167808.0,1860764.0,2025,2025-03-22 15:41:01,41.773477323,-87.660405929,"
,  
(41.773477323, -87.660405929)",200000,187.5836111111111,10.0,night
13775543,JJ181756,2025-03-14 20:05:00,009XX N MICHIGAN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,HOTEL / MOTEL,False,False,1833,18,42,8,11,1177306.0,1907137.0,2025,2025-03-22 15:41:01,41.900519162,-87.624185113,"
,  
(41.900519162, -87.624185113)",460000,,6.0,night
13775506,JJ181669,2025-03-14 20:02:00,055XX W MONTROSE AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,True,False,1624,16,45,15,04A,1138719.0,1928709.0,2025,2025-03-22 15:41:01,41.960502838,-87.765393445,"
,  
(41.960502838, -87.765393445)",490000,187.65027777777777,10.0,night
13777520,JJ184037,2025-03-14 20:00:00,091XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2223,22,21,73,14,1172582.0,1844211.0,2025,2025-03-22 15:41:01,41.727949927,-87.643392135,"
,  
(41.727949927, -87.643392135)",250000,,6.0,night
13782887,JJ190486,2025-03-14 20:00:00,006XX N ALBANY AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,False,True,1221,12,27,23,26,,,2025,2025-03-22 15:41:01,,,,310000,,0.0,night
13776241,JJ182703,2025-03-14 20:00:00,016XX N HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2535,25,26,23,14,1149796.0,1910680.0,2025,2025-03-22 15:41:01,41.910821059,-87.72513875,"
,  
(41.910821059, -87.72513875)",300000,,6.0,night
13775903,JJ182158,2025-03-14 20:00:00,105XX S ALBANY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2211,22,19,74,26,1157520.0,1834483.0,2025,2025-03-22 15:41:01,41.701572626,-87.698829935,"
,  
(41.701572626, -87.698829935)",230000,,0.0,night
13775844,JJ182082,2025-03-14 20:00:00,032XX W FULTON BLVD,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1123,11,28,27,7,1154778.0,1901818.0,2025,2025-03-22 15:41:01,41.886404513,-87.707074216,"
,  
(41.886404513, -87.707074216)",320000,,6.0,night
13775762,JJ181728,2025-03-14 20:00:00,082XX S VERNON AVE,810,THEFT,OVER $500,RESIDENCE,False,False,631,6,6,44,6,1180676.0,1850536.0,2025,2025-03-22 15:41:01,41.745124619,-87.613548759,"
,  
(41.745124619, -87.613548759)",100000,,5.0,night
13775995,JJ182179,2025-03-14 20:00:00,082XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,False,False,614,6,17,71,26,1167108.0,1850035.0,2025,2025-03-22 15:41:01,41.744050491,-87.663278314,"
,  
(41.744050491, -87.663278314)",210000,,0.0,night
13777365,JJ184066,2025-03-14 20:00:00,027XX W CHICAGO AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1211,12,36,24,5,1158021.0,1905215.0,2025,2025-03-22 15:41:01,41.895660624,-87.695072307,"
,  
(41.895660624, -87.695072307)",400000,,5.0,night
13775484,JJ181700,2025-03-14 20:00:00,003XX W 95TH ST,810,THEFT,OVER $500,STREET,False,True,511,5,9,49,6,1175508.0,1841922.0,2025,2025-03-22 15:41:01,41.721603745,-87.632741945,"
,  
(41.721603745, -87.632741945)",130000,,5.0,night
13776558,JJ182951,2025-03-14 20:00:00,004XX W BELMONT AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1925,19,44,6,5,1172787.0,1921526.0,2025,2025-03-22 15:41:01,41.940104538,-87.640356386,"
,  
(41.940104538, -87.640356386)",480000,,5.0,night
13775539,JJ181759,2025-03-14 20:00:00,076XX S LANGLEY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,624,6,6,69,26,1182220.0,1854430.0,2025,2025-03-22 15:41:01,41.755774593,-87.607771031,"
,  
(41.755774593, -87.607771031)",100000,,0.0,night
13776860,JJ182256,2025-03-14 20:00:00,133XX S BUFFALO AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,433,4,10,55,08A,1200096.0,1817112.0,2025,2025-03-22 15:41:01,41.652938319,-87.543515324,"
,  
(41.652938319, -87.543515324)",140000,,10.0,night
13775971,JJ182261,2025-03-14 20:00:00,023XX S TRUMBULL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,False,False,1024,10,22,30,04A,1153733.0,1888313.0,2025,2025-03-22 15:41:01,41.849366177,-87.711271108,"
,  
(41.849366177, -87.711271108)",260000,,10.0,night
13776508,JJ182512,2025-03-14 20:00:00,081XX S EAST END AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,414,4,8,45,08A,1189017.0,1851189.0,2025,2025-03-22 15:41:01,41.746720988,-87.58296556,"
,  
(41.746720988, -87.58296556)",120000,,10.0,night
13775944,JJ182206,2025-03-14 20:00:00,009XX W WELLINGTON AVE,810,THEFT,OVER $500,SIDEWALK,False,False,1933,19,44,6,6,1169543.0,1920115.0,2025,2025-03-22 15:41:01,41.936304033,-87.652320242,"
,  
(41.936304033, -87.652320242)",480000,,5.0,night
13776945,JJ182279,2025-03-14 20:00:00,050XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,931,9,20,61,14,1165862.0,1871276.0,2025,2025-03-22 15:41:01,41.80236512,-87.667240998,"
,  
(41.80236512, -87.667240998)",240000,,6.0,night
13775421,JJ181646,2025-03-14 19:58:00,047XX W BELMONT AVE,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,False,False,2521,25,31,19,04A,1144028.0,1920849.0,2025,2025-03-22 15:41:01,41.93883609,-87.746072695,"
,  
(41.93883609, -87.746072695)",350000,,10.0,night
13778362,JJ181649,2025-03-14 19:52:00,070XX S EAST END AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,332,3,5,43,6,1188995.0,1858592.0,2025,2025-03-22 15:41:01,41.767036006,-87.582809521,"
,  
(41.767036006, -87.582809521)",90000,,5.0,night
13775420,JJ181641,2025-03-14 19:51:00,030XX W MARQUETTE RD,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),ALLEY,True,False,831,8,15,66,18,1157119.0,1860043.0,2025,2025-03-22 15:41:01,41.771721621,-87.699609116,"
,  
(41.771721621, -87.699609116)",190000,187.8336111111111,0.0,night
13775468,JJ181675,2025-03-14 19:50:00,006XX N STATE ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,1834,18,42,8,08A,1176260.0,1904317.0,2025,2025-03-22 15:41:01,41.892804604,-87.628112219,"
,  
(41.892804604, -87.628112219)",460000,,10.0,night
13775463,JJ181640,2025-03-14 19:50:00,035XX N CLARK ST,460,BATTERY,SIMPLE,SIDEWALK,False,False,1924,19,44,6,08B,1168601.0,1923699.0,2025,2025-03-22 15:41:01,41.946159169,-87.655678044,"
,  
(41.946159169, -87.655678044)",480000,,10.0,night
13775509,JJ181659,2025-03-14 19:47:00,002XX W 103RD ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,GAS STATION,False,False,511,5,9,49,26,1176618.0,1836644.0,2025,2025-03-22 15:41:01,41.707095328,-87.628834415,"
,  
(41.707095328, -87.628834415)",130000,,0.0,night
13775620,JJ181645,2025-03-14 19:47:00,038XX W POLK ST,460,BATTERY,SIMPLE,APARTMENT,False,True,1133,11,24,26,08B,1150880.0,1896091.0,2025,2025-03-22 15:41:01,41.870766167,-87.721538626,"
,  
(41.870766167, -87.721538626)",280000,,10.0,night
13775755,JJ181957,2025-03-14 19:45:00,056XX S INDIANA AVE,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,APARTMENT,False,False,231,2,20,40,7,1178562.0,1867607.0,2025,2025-03-22 15:41:01,41.79201753,-87.620776525,"
,  
(41.79201753, -87.620776525)",240000,,6.0,night
13775404,JJ181610,2025-03-14 19:40:00,055XX N KENMORE AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,2023,20,48,77,6,1168247.0,1937028.0,2025,2025-03-22 15:41:01,41.982742067,-87.656592266,"
,  
(41.982742067, -87.656592266)",520000,,5.0,night
13776412,JJ182026,2025-03-14 19:36:00,046XX W IRVING PARK RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1722,17,45,15,6,1144295.0,1926174.0,2025,2025-03-22 15:41:01,41.953443342,-87.744957048,"
,  
(41.953443342, -87.744957048)",490000,,5.0,night
13776347,JJ182794,2025-03-14 19:35:00,061XX S MELVINA AVE,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,812,8,13,64,08A,1136128.0,1863135.0,2025,2025-03-22 15:41:01,41.780605319,-87.776483341,"
,  
(41.780605319, -87.776483341)",170000,,10.0,night
13779497,JJ181696,2025-03-14 19:35:00,025XX N LUNA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,False,False,2515,25,30,19,04A,1138952.0,1916238.0,2025,2025-03-22 15:41:01,41.926276925,-87.764840892,"
,  
(41.926276925, -87.764840892)",340000,,10.0,night
13775513,JJ181732,2025-03-14 19:30:00,122XX S EGGLESTON AVE,560,ASSAULT,SIMPLE,RESIDENCE,False,False,523,5,21,53,08A,1175509.0,1823673.0,2025,2025-03-22 15:41:01,41.671525759,-87.633281564,"
,  
(41.671525759, -87.633281564)",250000,,10.0,night
13775549,JJ181691,2025-03-14 19:30:00,047XX N CLARENDON AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1914,19,46,3,08B,1170060.0,1931632.0,2025,2025-03-22 15:41:01,41.967895809,-87.650082791,"
,  
(41.967895809, -87.650082791)",500000,,10.0,night
13775426,JJ181635,2025-03-14 19:29:00,051XX W HIRSCH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2533,25,37,25,15,1141901.0,1908830.0,2025,2025-03-22 15:41:01,41.90589441,-87.754188379,"
,  
(41.90589441, -87.754188379)",410000,188.20027777777779,0.0,night
13775466,JJ181617,2025-03-14 19:29:00,032XX W 21ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1022,10,24,30,15,1155181.0,1889861.0,2025,2025-03-22 15:41:01,41.853585161,-87.705915234,"
,  
(41.853585161, -87.705915234)",280000,188.20027777777779,0.0,night
